countyCode,countyName,cityCode,cityName,HotelCode,HotelName,HotelRating,Address,Attractions,Description,FaxNumber,HotelFacilities,Map,PhoneNumber,PinCode,HotelWebsiteUrl
ZW,Zimbabwe,112606,Bulawayo,1562224,Entabeni Lodge,ThreeStar,48 Weir Avenue Hillside HillsideBulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>The Nesbitt Castle - 0.5 km / 0.3 mi <br /> Zimbabwe International Trade Fair - 3.9 km / 2.4 mi <br /> City Hall - 5.7 km / 3.5 mi <br /> National University of Science and Technology - 5.9 km / 3.7 mi <br /> Bulawayo Railway Museum - 6 km / 3.7 mi <br /> Centenary Park - 6.1 km / 3.8 mi <br /> Queens Sports Club - 6.7 km / 4.2 mi <br /> Bulawayo National Gallery of Zimbabwe - 6.7 km / 4.2 mi <br /> Barbourfields Stadium - 9.8 km / 6.1 mi <br /> Mpilo Central Hospital  Bulawayo - 10.2 km / 6.3 mi <br /> Khami Ruins - 25.7 km / 16 mi <br /> Khami Ruins National Monument - 28.7 km / 17.8 mi <br /> Matobo National Park Main Entrance - 29.2 km / 18.1 mi <br /> Matobo Hills - 32.2 km / 20 mi <br /> Matobo National Park Arboretum Entrance - 34 km / 21.1 mi <br /> </p><p>The nearest major airport is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 26.3 km / 16.4 mi</p>,"<p>HeadLine : Near The Nesbitt Castle</p><p>Location : Located in Bulawayo, Entabeni Lodge is a 1-minute drive from The Nesbitt Castle and 6 minutes from City Hall.  This lodge is 2.5 mi (4 km) from Zimbabwe International Trade Fair and 3.7 mi (5.9 km) from National University of Science and Technology.</p><p>Rooms : Stay in one of 15 guestrooms featuring LCD televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include desks and coffee/tea makers, and housekeeping is provided daily.</p><p>Dining : Satisfy your appetite for lunch or dinner at the lodge s restaurant, or stay in and take advantage of the 24-hour room service. A complimentary full breakfast is served daily from 6 AM to 11 AM.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>Be prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>",263-9-240421,Barbecue grill(s) Number of meeting rooms - 1 Daily Number of outdoor pools - 1 Free full breakfast Designated smoking areas 24-hour front desk Laundry facilities Free breakfast Accessible bathroom Free self parking Dry cleaning/laundry service Free WiFi Wheelchair accessible parking In-room accessibility Airport transportation (surcharge) Garden,-20.1977|28.60404,2639240421,,https://hotels.com/ho612301
ZW,Zimbabwe,112606,Bulawayo,1564127,Zaks Place,TwoStar,129 Robert Mugabe Way Between 13Th & 14Th Ave Between 13th & 14th AvenueBulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Zimbabwe International Trade Fair - 0.8 km / 0.5 mi <br /> City Hall - 1.2 km / 0.7 mi <br /> Bulawayo Railway Museum - 1.5 km / 0.9 mi <br /> Bulawayo National Gallery of Zimbabwe - 1.6 km / 1 mi <br /> Centenary Park - 1.8 km / 1.1 mi <br /> Queens Sports Club - 2.1 km / 1.3 mi <br /> Barbourfields Stadium - 4.9 km / 3 mi <br /> Khami Ruins National Monument - 23.8 km / 14.8 mi <br /> Chipangali Wildlife Orphanage - 29.7 km / 18.4 mi <br /> Matobo National Park Main Entrance - 30.7 km / 19.1 mi <br /> Matobo National Park Arboretum Entrance - 35.2 km / 21.8 mi <br /> Matobo National Park - 51.2 km / 31.8 mi <br /> </p><p>The nearest major airport is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 21.5 km / 13.3 mi</p>,"<p><b>Property Location</b> <br />A stay at Zaks Place places you in the heart of Bulawayo, within a 15-minute walk of Zimbabwe International Trade Fair and City Hall.  This hotel is 0.9 mi (1.5 km) from Bulawayo Railway Museum and 1 mi (1.6 km) from Bulawayo National Gallery of Zimbabwe.</p><p><b>Rooms</b> <br />Make yourself at home in one of the 34 guestrooms. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Bathrooms with shower/tub combinations are provided. Conveniences include desks and separate sitting areas, and housekeeping is provided daily.</p><p><b>Dining</b> <br />At Zaks Place, enjoy a satisfying meal at the restaurant. English breakfasts are available daily from 7 AM to 11 AM for a fee.</p><p><b>Business, Other Amenities</b> <br />A roundtrip airport shuttle is provided for a surcharge (available on request), and free self parking is available onsite.</p>",263-98-81129,24-hour front desk Airport transportation (surcharge) Breakfast available (surcharge) Designated smoking areas Free WiFi Free self parking Restaurant Total number of rooms - 34,-20.163379669|28.584909439,2639881129,,
ZW,Zimbabwe,112606,Bulawayo,1585205,Bulawayo Continental Hotel,ThreeStar,"Forrester Cresent / Gardener Kumalo, 9 BULAWAYO ",Chipangali wildlife orphanage and research centre: within 20500 metre  This and that safaris: within 2500 metre  Matobo National park: within 38300 metre  Khami ruins: within 23800 metre  Nesbitt castle: within 5200 metre ,"This charming hotel can be found in Bulawayo. Guests can find the nearest golf course within 2. 7 kilometre(s) from the establishment. Visitors will find the airport within 23. 8 kilometre(s). Guests will enjoy a peaceful and calm stay on the premises, as it counts with a total of 10accommodation units. Both wired and wireless connections are available on-site. The accommodation provides 24-hour reception. This hotel does not offer cots on demand. This property does not accept pets.",,Hotel,-20.157008|28.617005,,,
ZW,Zimbabwe,112606,Bulawayo,1639247,The Grey's Inn,TwoStar,75 Robert Mugabe Way Bulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>City Hall - 0.3 km / 0.2 mi <br /> Centenary Park - 0.5 km / 0.3 mi <br /> National Art Gallery - 0.6 km / 0.4 mi <br /> National Art Gallery Bulawayo - 0.7 km / 0.4 mi <br /> Queens Sports Club - 0.9 km / 0.6 mi <br /> Natural History Museum - 1.4 km / 0.9 mi <br /> Zimbabwe International Trade Fair - 2 km / 1.2 mi <br /> Matobo National Park - 2.4 km / 1.5 mi <br /> Bulawayo Railway Museum - 2.7 km / 1.7 mi <br /> Barbourfields Stadium - 3.7 km / 2.3 mi <br /> Mpilo Central Hospital  Bulawayo - 4.3 km / 2.7 mi <br /> National University of Science and Technology - 5.1 km / 3.2 mi <br /> The Nesbitt Castle - 5.7 km / 3.5 mi <br /> Hillside Dams Conservation - 6.2 km / 3.9 mi <br /> Khami Ruins - 22.1 km / 13.8 mi <br /> </p><p>The nearest major airport is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 21.1 km / 13.1 mi</p>,"<p>HeadLine : Near City Hall</p><p>Location : With a stay at The Grey s Inn, you ll be centrally located in Bulawayo, just a 4-minute walk from City Hall and 6 minutes by foot from Centenary Park.  This hotel is 0.5 mi (0.8 km) from National Art Gallery and 0.8 mi (1.2 km) from Queens Sports Club.</p><p>Rooms : Stay in one of 32 guestrooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with shower/tub combinations feature deep soaking bathtubs and complimentary toiletries. Conveniences include desks and coffee/tea makers, and housekeeping is provided daily.</p><p>Dining : Enjoy a satisfying meal at Yummy Delights serving guests of The Grey s Inn. Relax with a refreshing drink at one of the 2 bars/lounges. English breakfasts are available daily from 7 AM to 10 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>",263-98-88318,Dry cleaning/laundry service Airport transportation (surcharge) Game viewing nearby Luggage storage Game drive nearby Meeting rooms 24-hour front desk Conference center Breakfast available (surcharge) Free WiFi Number of bars/lounges - 2 Designated smoking areas Safe-deposit box at front desk Laundry facilities Wedding services Tours/ticket assistance Free self parking Terrace Concierge services,-20.15328|28.587809,263-98-88318,,
ZW,Zimbabwe,112606,Bulawayo,1649334,Stay Afrique Hotel,TwoStar,Reynolds Rd Barham Green Barham GreenBulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Matobo National Park - 3 km / 1.9 mi <br /> Bulawayo Railway Museum - 3.4 km / 2.1 mi <br /> Zimbabwe International Trade Fair - 4.2 km / 2.6 mi <br /> National Art Gallery Bulawayo - 4.5 km / 2.8 mi <br /> National Art Gallery - 4.6 km / 2.9 mi <br /> City Hall - 4.9 km / 3 mi <br /> Centenary Park - 5 km / 3.1 mi <br /> The Nesbitt Castle - 5.1 km / 3.1 mi <br /> Queens Sports Club - 5.7 km / 3.6 mi <br /> Natural History Museum - 6.2 km / 3.8 mi <br /> Hillside Dams Conservation - 6.8 km / 4.3 mi <br /> Barbourfields Stadium - 8.1 km / 5 mi <br /> Mpilo Central Hospital  Bulawayo - 8.5 km / 5.3 mi <br /> National University of Science and Technology - 10 km / 6.2 mi <br /> Khami Ruins - 21.2 km / 13.2 mi <br /> </p><p>The preferred airport for Stay Afrique Hotel is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 25.9 km / 16.1 mi </p>,"<p>HeadLine : Near Matobo National Park</p><p>Location : When you stay at Stay Afrique Hotel in Bulawayo, you ll be in the suburbs, within a 5-minute drive of Matobo National Park and Bulawayo Railway Museum.  This hotel is 2.8 mi (4.5 km) from National Art Gallery and 3 mi (4.8 km) from City Hall.</p><p>Rooms : Make yourself at home in one of the 22 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Conveniences include desks and coffee/tea makers, and housekeeping is provided daily.</p><p>Dining : Satisfy your appetite for lunch or dinner at the hotel s restaurant, or stay in and take advantage of the 24-hour room service. Continental breakfasts are available daily from 6 AM to 11 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. To make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.</p>",263-9-467598,Free self parking Terrace Dry cleaning/laundry service Airport transportation (surcharge) Reception hall Multilingual staff Business center Meeting rooms 24-hour front desk Breakfast available (surcharge) Television in common areas Free WiFi Designated smoking areas Barbecue grill(s) Garden Laundry facilities Free newspapers in lobby Tours/ticket assistance,-20.186693|28.566524,263-9-467598,,
ZW,Zimbabwe,112606,Bulawayo,1649411,Selborne Hotel,ThreeStar,Leopold Takawira Ave & George Silundika Bulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>City Hall - 0.1 km / 0.1 mi <br /> National Art Gallery - 0.3 km / 0.2 mi <br /> National Art Gallery Bulawayo - 0.4 km / 0.2 mi <br /> Centenary Park - 0.4 km / 0.3 mi <br /> Queens Sports Club - 0.9 km / 0.6 mi <br /> Natural History Museum - 1.4 km / 0.9 mi <br /> Zimbabwe International Trade Fair - 2 km / 1.2 mi <br /> Matobo National Park - 2.3 km / 1.4 mi <br /> Bulawayo Railway Museum - 2.4 km / 1.5 mi <br /> Barbourfields Stadium - 3.7 km / 2.3 mi <br /> Mpilo Central Hospital  Bulawayo - 4.3 km / 2.7 mi <br /> National University of Science and Technology - 5.2 km / 3.2 mi <br /> The Nesbitt Castle - 5.7 km / 3.5 mi <br /> Hillside Dams Conservation - 6.3 km / 3.9 mi <br /> Khami Ruins - 21.9 km / 13.6 mi <br /> </p><p>The preferred airport for Selborne Hotel is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 21.1 km / 13.1 mi </p>,"<p>HeadLine : Near City Hall</p><p>Location : A stay at Selborne Hotel places you in the heart of Bulawayo, steps from City Hall and 4 minutes by foot from National Art Gallery.  This hotel is 0.3 mi (0.4 km) from Centenary Park and 0.7 mi (1.1 km) from National Art Gallery Bulawayo.</p><p>Rooms : Stay in one of 35 guestrooms featuring LED televisions. Complimentary wireless Internet access keeps you connected, and digital programming is available for your entertainment. Private bathrooms have deep soaking bathtubs and rainfall showerheads. Conveniences include phones, as well as desks and electric kettles.</p><p>Dining : Enjoy local and international cuisine at Selborne Cafe, one of the hotel s 2 restaurants, or stay in and take advantage of the 24-hour room service. Unwind at the end of the day with a drink at the bar/lounge or the poolside bar. Full breakfasts are available daily from 7:00 AM to 10:00 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards, debit cards, and cash</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>",263-98-88318,Dry cleaning/laundry service Banquet hall Wheelchair accessible (may have limitations) Game viewing nearby Proposal/romance packages available Wheelchair-accessible concierge desk Game drive nearby Pool umbrellas Number of meeting rooms - 2 Swimming pool Wheelchair-accessible registration desk Television in common areas Free WiFi Wheelchair-accessible pool Number of bars/lounges - 1 Wheelchair-accessible public washroom Designated smoking areas Number of poolside bars - 1 Number of outdoor pools - 1 Garden Wheelchair accessible parking Wedding services Tours/ticket assistance Airport transportation (surcharge) Couples/private dining Wheelchair-accessible lounge Luggage storage Wheelchair-accessible on-site restaurant Business center 24-hour front desk Conference center Breakfast available (surcharge) Wheelchair-accessible meeting spaces/business center Barbecue grill(s) Safe-deposit box at front desk Laundry facilities Free self parking Concierge services,-20.153957|28.586084,263-9-88312,,
ZW,Zimbabwe,112606,Bulawayo,1674971,Retreat Lodge and Conference Centre,ThreeStar,4 Lois Lane Eloana EloanaBulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>The Nesbitt Castle - 5.5 km / 3.4 mi <br /> Zimbabwe International Trade Fair - 7.2 km / 4.4 mi <br /> Matobo National Park - 7.3 km / 4.5 mi <br /> Hillside Dams Conservation - 7.5 km / 4.7 mi <br /> City Hall - 8.7 km / 5.4 mi <br /> Bulawayo Railway Museum - 8.7 km / 5.4 mi <br /> National Art Gallery - 9.2 km / 5.7 mi <br /> Centenary Park - 9.3 km / 5.8 mi <br /> Queens Sports Club - 9.6 km / 6 mi <br /> National Art Gallery Bulawayo - 9.7 km / 6 mi <br /> Natural History Museum - 9.8 km / 6.1 mi <br /> National University of Science and Technology - 10.4 km / 6.4 mi <br /> Barbourfields Stadium - 12.8 km / 7.9 mi <br /> Mpilo Central Hospital  Bulawayo - 13.2 km / 8.2 mi <br /> Matobo National Park Main Entrance - 23.6 km / 14.6 mi <br /> </p><p>The nearest major airport is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 29.3 km / 18.2 mi</p>,"<p>HeadLine : In Bulawayo</p><p>Location : When you stay at Retreat Lodge and Conference Centre in Bulawayo, you ll be within a 10-minute drive of The Nesbitt Castle and Matobo National Park.  This lodge is 4.4 mi (7.2 km) from Zimbabwe International Trade Fair and 4.7 mi (7.5 km) from Hillside Dams Conservation.</p><p>Rooms : Make yourself at home in one of the 9 guestrooms featuring refrigerators and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms have deep soaking bathtubs and rainfall showerheads. Conveniences include desks and separate sitting areas, and housekeeping is provided daily.</p><p>Dining : At Retreat Lodge and Conference Centre, enjoy a satisfying meal at the restaurant. Quench your thirst with your favorite drink at the bar/lounge. A complimentary buffet breakfast is served daily from 6 AM to 10 AM.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards, debit cards, and cash</li>  </ul></p><p>Special Instructions : This property doesn t offer after-hours check-in. To make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.</p>",263-97-5237,Playground on site Number of bars/lounges - 1 Daily Barbecue grill(s) Garden Smoke-free property In-room accessibility (in select rooms) Laundry facilities Tours/ticket assistance Accessible bathroom (in select rooms) Free self parking Area shuttle (surcharge) Free Buffet Breakfast Concierge services Dry cleaning/laundry service Airport transportation (surcharge) Wheelchair accessible (may have limitations) Supervised childcare/activities Luggage storage Free breakfast 24-hour front desk Free WiFi,-20.226737|28.578659,263-92-45279,,https://retreatlodge.co.zw/
ZW,Zimbabwe,112606,Bulawayo,1675960,Hillside Manor,ThreeStar,92A Percy Avenue Matabeleland MatabelelandBulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>The Nesbitt Castle - 2.5 km / 1.5 mi <br /> Hillside Dams Conservation - 4.1 km / 2.5 mi <br /> Zimbabwe International Trade Fair - 4.7 km / 3 mi <br /> Matobo National Park - 4.8 km / 3 mi <br /> Bulawayo Railway Museum - 6.1 km / 3.8 mi <br /> City Hall - 6.2 km / 3.8 mi <br /> National Art Gallery - 6.7 km / 4.2 mi <br /> Centenary Park - 6.8 km / 4.2 mi <br /> Queens Sports Club - 7.1 km / 4.4 mi <br /> National Art Gallery Bulawayo - 7.2 km / 4.5 mi <br /> Natural History Museum - 7.3 km / 4.5 mi <br /> National University of Science and Technology - 7.9 km / 4.9 mi <br /> Barbourfields Stadium - 10.3 km / 6.4 mi <br /> Mpilo Central Hospital  Bulawayo - 10.7 km / 6.7 mi <br /> Khami Ruins - 22.9 km / 14.2 mi <br /> </p><p>The nearest major airport is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 27 km / 16.8 mi</p>,"<p>HeadLine : Near The Nesbitt Castle</p><p>Location : Located in Bulawayo, Hillside Manor is a 4-minute drive from The Nesbitt Castle and 5 minutes from Matobo National Park.  This guesthouse is 2.8 mi (4.5 km) from Hillside Dams Conservation and 2.9 mi (4.7 km) from Zimbabwe International Trade Fair.</p><p>Rooms : Make yourself at home in one of the 4 guestrooms. Prepare your meals in the shared/communal kitchen. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Bathrooms have showers and complimentary toiletries.</p><p>Dining : Continental breakfasts are available daily from 7:30 AM to 11 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts cash</li>  </ul></p><p>Special Instructions : There is no front desk at this property. To make arrangements for check-in please contact the property ahead of time using the information on the booking confirmation. If you are planning to arrive after 11 PM please contact the property in advance using the information on the booking confirmation. Guests must contact the property for check-in instructions.</p>",263-92-40446,Dry cleaning/laundry service Luggage storage Multilingual staff Shared microwave Breakfast available (surcharge) Television in common areas Free WiFi Shared refrigerator Designated smoking areas Barbecue grill(s) Number of outdoor pools - 1 Garden Safe-deposit box at front desk Picnic area In-room accessibility (in select rooms) Laundry facilities Free self parking Fireplace in lobby Terrace Wheelchair accessible path of travel,-20.2068|28.58391,27-76-8096271,,
ZW,Zimbabwe,112606,Bulawayo,1675989,Jules Place,ThreeStar,13 Fitch Road Khumalo KhumaloBulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>Centenary Park - 3 km / 1.9 mi <br /> National University of Science and Technology - 4 km / 2.5 mi <br /> Queens Sports Club - 4.4 km / 2.8 mi <br /> City Hall - 4.5 km / 2.8 mi <br /> Bulawayo National Gallery of Zimbabwe - 4.8 km / 3 mi <br /> Zimbabwe International Trade Fair - 5 km / 3.1 mi <br /> Bulawayo Railway Museum - 6.4 km / 4 mi <br /> The Nesbitt Castle - 7.2 km / 4.5 mi <br /> Barbourfields Stadium - 8.1 km / 5 mi <br /> Mpilo Central Hospital  Bulawayo - 8.5 km / 5.3 mi <br /> Khami Ruins National Monument - 28.5 km / 17.7 mi <br /> Matobo National Park Main Entrance - 34.3 km / 21.3 mi <br /> Matobo Hills - 37.3 km / 23.2 mi <br /> Matobo National Park Arboretum Entrance - 38.8 km / 24.1 mi <br /> </p><p>The nearest major airport is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 24.8 km / 15.4 mi</p>,"<p>HeadLine : Near National University of Science and Technology</p><p>Location : With a stay at this vacation home in Bulawayo, you ll be within a 5-minute drive of City Hall and Centenary Park.  This vacation home is 3.2 mi (5.2 km) from Zimbabwe International Trade Fair and 2 mi (3.2 km) from National University of Science and Technology.</p><p>Rooms : Make yourself comfortable in this vacation home, featuring a kitchen with a full-sized refrigerator/freezer and an oven. A flat-screen television with cable programming provides entertainment, while complimentary wireless Internet access keeps you connected. Conveniences include a microwave and an electric kettle, and housekeeping is provided on a limited basis.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>Guests must contact this property in advance to reserve rollaway/extra beds</li><li>This property accepts cash</li>  </ul></p><p>Special Instructions : There is no front desk at this property. To make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation. If you are planning to arrive after 6 PM please contact the property in advance using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. The host will greet guests on arrival.</p>",263-47-40187,Barbecue grill(s) Picnic area Wheelchair accessible  no Number of outdoor pools - 1 Free self parking Garden Designated smoking areas,-20.155598|28.620186,263-47-40187,,
ZW,Zimbabwe,112606,Bulawayo,1679716,Lynn's Guest House,ThreeStar,300 Elvington Road Burnside BurnsideBulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>The Nesbitt Castle - 3.3 km / 2.1 mi <br /> Hillside Dams Conservation - 4.6 km / 2.8 mi <br /> Zimbabwe International Trade Fair - 7 km / 4.4 mi <br /> Matobo National Park - 7.2 km / 4.5 mi <br /> City Hall - 8.5 km / 5.3 mi <br /> Bulawayo Railway Museum - 8.6 km / 5.3 mi <br /> National Art Gallery - 9 km / 5.6 mi <br /> Centenary Park - 9.1 km / 5.7 mi <br /> Queens Sports Club - 9.5 km / 5.9 mi <br /> National Art Gallery Bulawayo - 9.5 km / 5.9 mi <br /> Natural History Museum - 9.6 km / 6 mi <br /> National University of Science and Technology - 10.2 km / 6.4 mi <br /> Barbourfields Stadium - 12.6 km / 7.8 mi <br /> Mpilo Central Hospital  Bulawayo - 13.1 km / 8.1 mi <br /> Khami Ruins - 25.3 km / 15.7 mi <br /> </p><p>The nearest major airport is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 29.4 km / 18.2 mi</p>,"<p>HeadLine : Near The Nesbitt Castle</p><p>Location : Located in Bulawayo, Lynn s Guest House is in the suburbs, within a 10-minute drive of The Nesbitt Castle and Hillside Dams Conservation.  This guesthouse is 4.4 mi (7 km) from Zimbabwe International Trade Fair and 4.5 mi (7.2 km) from Matobo National Park.</p><p>Rooms : Stay in one of 6 guestrooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with bathtubs or showers feature complimentary toiletries and hair dryers. Conveniences include desks and complimentary bottled water, and housekeeping is provided daily.</p><p>Dining : Take advantage of the guesthouse s room service (during limited hours). English breakfasts are available daily from 7 AM to 9 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property only accepts cash</li>  </ul></p><p>Special Instructions : To make arrangements for check-in please contact the property ahead of time using the information on the booking confirmation. If you are planning to arrive after 11 PM please contact the property in advance using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.</p>",263-29-2240927,Airport transportation (surcharge) secured parking Luggage storage Meeting rooms 24-hour front desk Breakfast available (surcharge) Free WiFi Designated smoking areas Barbecue grill(s) Braille or raised signage Garden Picnic area In-room accessibility (in select rooms) Wheelchair accessible parking Laundry facilities Roll-in shower (in select rooms) Accessible bathroom (in select rooms) Free self parking Terrace Wheelchair accessible path of travel Area shuttle (surcharge) Concierge services,-20.21948|28.59131,263-29-2240927,,https://www.lynnsguesthouse.com
ZW,Zimbabwe,112606,Bulawayo,1690804,Grey Oak Holiday House,ThreeStar,559 Mahatshula Bulawayo ,Distances are displayed to the nearest 0.1 mile and kilometer. <br /> <p>National University of Science and Technology - 4.5 km / 2.8 mi <br /> Queens Sports Club - 7.7 km / 4.8 mi <br /> Natural History Museum - 8.6 km / 5.3 mi <br /> Centenary Park - 8.6 km / 5.3 mi <br /> City Hall - 8.7 km / 5.4 mi <br /> National Art Gallery Bulawayo - 9 km / 5.6 mi <br /> National Art Gallery - 9.1 km / 5.7 mi <br /> Zimbabwe International Trade Fair - 9.8 km / 6.1 mi <br /> Hillside Dams Conservation - 10.5 km / 6.5 mi <br /> Matobo National Park - 10.8 km / 6.7 mi <br /> Barbourfields Stadium - 10.9 km / 6.8 mi <br /> Bulawayo Railway Museum - 11 km / 6.9 mi <br /> Mpilo Central Hospital  Bulawayo - 11.3 km / 7 mi <br /> The Nesbitt Castle - 12 km / 7.5 mi <br /> Khami Ruins - 30.5 km / 19 mi <br /> </p><p>The preferred airport for this vacation home is Bulawayo (BUQ-Joshua Mqabuko Nkomo Intl.) - 17.8 km / 11.1 mi </p>,"<p>HeadLine : In Bulawayo</p><p>Location : Located in Bulawayo, this vacation home is within a 10-minute drive of National University of Science and Technology and Queens Sports Club.  This vacation home is 5.3 mi (8.6 km) from Natural History Museum and 5.3 mi (8.6 km) from Centenary Park.</p><p>Rooms : Make yourself comfortable in this vacation home, featuring a kitchen with a refrigerator and an oven. There s a private patio. A 42-inch LED television with satellite programming provides entertainment, while complimentary wireless Internet access keeps you connected. A private bathroom with a separate bathtub and shower features a deep soaking tub and complimentary toiletries.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. To make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation. Guests must contact the property in advance for check-in instructions. Front desk staff will greet guests on arrival.</p>",263-40-0480022,Airport transportation (surcharge) Reception hall 24-hour front desk Television in common areas Free WiFi Playground on site Designated smoking areas Barbecue grill(s) Garden Picnic area In-room accessibility (in select rooms) Wheelchair accessible parking Laundry facilities Accessible bathroom (in select rooms) Free self parking Terrace Wheelchair accessible path of travel Area shuttle (surcharge),-20.11682|28.64304,61-40-0480022,,http://www.greyoak.holiday
